# forge words 1 agid=2016.01.19 sha256=15d2d792d309d2dc838bf75d8abcd3feb36708c219dc5158d4fff70b89e601d1 plurals=1300 agents=633 vocabulary=3178 converter=1
#
# The dictionary forge inflects names against, in the form it is reviewed in.
#
# Sections are [name]; blank lines and lines opening with # are ignored. An
# entry is a word on its own, or a word and what it maps to separated by a tab.
# Entries are sorted within a section, which is what lets the loader index the
# file in one pass and what makes an update to the dictionary read as words
# added and removed rather than as a wall of moved bytes. A word inserted out of
# order is still found; the sort is checked when the file is loaded.
#
# There is no singular section. The singular of a word is the plural table read
# backwards, and the loader derives it — where two singulars share a plural,
# the first in alphabetical order wins, so the answer does not depend on the
# order anything was built in. Writing it down as well would be one fact in two
# places, and the two could disagree.
#
# Everything here is the exceptions. A pair the regular rules already get right
# is not carried, because it would be bytes spent reaching the same answer, and
# a word the dictionary has never heard of falls through to those rules — which
# is where a domain word belongs, since a domain word is usually regular.
#
# This file is written by internal/words/gen, from a release of the
# Automatically Generated Inflection Database. Edit it by hand to add a word the
# release does not carry; the converter's overrides.txt is where a correction
# belongs, so that the next release does not undo it.

[plural]
ketosis
kindheartedness
kindliness
kindness
kinesis
kinesthesis
kinkiness
kiss
klutziness
knightliness
knotgrass
knottiness
knowingness
kookiness
kos
koumiss
kumis
kvass
kyphosis
laboriousness
labyrinthitis
lactobacillus
ladylikeness
lameness
laminitis
landmass
languidness
lankiness
lankness
largeness
largess
laryngitis
lasciviousness
lass
lastingness
lateness
laundress
lavishness
lawfulness
lawlessness
laxness
laziness
leakiness
leanness
learnedness
lecherousness
leeriness
legginess
leishmaniasis
leisureliness
lemniscus
lengthiness
lens
leopardess
leptocephalus
leptospirosis
less
letterpress
levelheadedness
levelness
lewdness
lexis
liberalness
licentiousness
licitness
lifelessness
lightheadedness
lightheartedness
lightness
lightsomeness
likableness
likeliness
likeness
limberness
limbus
limitlessness
limpidness
limpness
lioness
liquidness
lissomeness
listlessness
literalness
literariness
litheness
lithiasis
lithops
litigiousness
litmus
littleness
liveliness
liveness
lividness
loathsomeness
locus
loess
loftiness
logicalness
loginess
loneliness
lonesomeness
longness
longsightedness
looseness
lopsidedness
loquaciousness
lordliness
lordosis
loris
loss
lotus
loudness
lousiness
lovableness
loveliness
lovesickness
lovingness
lowliness
lowness
lucidness
luckiness
lucrativeness
ludicrousness
lugubriousness
lukewarmness
luminousness
lumpiness
lupus
luridness
lusciousness
lushness
lustfulness
lustiness
luxuriousness
lychnis
lysis
macrocytosis
madness
madras
magnanimousness
magus
maidenliness
maladroitness
maleness
maliciousness
malleus
malodorousness
manageableness
manageress
mandamus
manfulness
manginess
manliness
mannishness
mantis
manus
marasmus
marchioness
marquess
marquis
mass
massiveness
mastitis
mastoiditis
mattress
matureness
mavis
mawkishness
mayoress
meagerness
mealiness
meaningfulness
meaninglessness
meanness
meatiness
meatus
meddlesomeness
mediateness
meditativeness
meekness
megalopolis
megalosaurus
meiosis
melanosis
mellifluousness
mellowness
melodiousness
meningitis
meniscus
mercifulness
mercilessness
meretriciousness
meritoriousness
merriness
mess
messiness
metacarpus
metagenesis
metalepsis
metamorphosis
metastasis
metatarsus
metathesis
metempsychosis
methodicalness
meticulousness
metis
metritis
metropolis
mews
mightiness
mildness
milkiness
millionairess
mimesis
mindfulness
mindlessness
minibus
miniseries
minus
minuteness
mirthfulness
mischievousness
miserableness
miserliness
miss
misshapenness
missis
missus
mistiness
mistress
mitosis
moderateness
modernness
modishness
modulus
moistness
molasses
moldiness
momentariness
momentousness
monas
moniliasis
monogenesis
mononucleosis
monotonousness
moodiness
morass
morbidness
moroseness
morphallaxis
moss
motherliness
motionlessness
motocross
motorbus
mournfulness
mousiness
mouthiness
movableness
muchness
mucus
muddiness
mugginess
muggins
mulishness
multifariousness
multitudinousness
murderess
murderousness
murkiness
mushiness
musicalness
muskiness
muss
mussiness
mustiness
mutableness
muteness
mycosis
myelitis
myelofibrosis
myocarditis
myosis
mysteriousness
myxomatosis
myxovirus
naiveness
nakedness
namelessness
narcosis
naris
narrowness
nastiness
nativeness
nattiness
naturalness
naughtiness
nauseousness
nautilus
nearness
nearsightedness
neatness
nebulousness
necrobiosis
necropolis
necrosis
neediness
needlessness
nefariousness
negativeness
neglectfulness
negotiatress
negus
neighborliness
nemesis
nephritis
nervelessness
nerviness
nervousness
ness
neuritis
neurohypophysis
neurosis
nevus
newness
news
newsworthiness
nexus
niceness
nidus
niggardliness
nightdress
nimbleness
nimbus
nippiness
nisus
nobleness
noiselessness
noisiness
noisomeness
nonplus
northernness
nosiness
noteworthiness
nothingness
notornis
nous
nowness
noxiousness
nubbiness
nucellus
nucleolus
nucleus
nudeness
numbers
numbness
numerousness
nutgrass
nutritiousness
nuttiness
oafishness
oasis
obdurateness
objectionableness
objectiveness
oblateness
obligingness
obliqueness
obliviousness
obnoxiousness
obolus
obscureness
obsequiousness
obsessiveness
obsoleteness
obstreperousness
obstructiveness
obtrusiveness
obtuseness
obviousness
ocellus
octopus
oculus
oddness
odiousness
oesophagus
oestrus
offensiveness
offhandedness
officiousness
ogress
oiliness
oldness
oleaginousness
ominousness
omnibus
omnivorousness
omphalos
omphaloskepsis
omphalus
onchocerciasis
oneness
onerousness
ontogenesis
onus
oogenesis
opaqueness
openhandedness
openness
operoseness
ophthalmitis
opportuneness
oppositeness
oppressiveness
opus
orchis
orchitis
orderliness
ordinariness
ornateness
orneriness
orris
orthomyxovirus
os
osmosis
osteitis
ostentatiousness
osteoarthritis
osteomyelitis
osteoporosis
otherness
otherworldliness
otitis
outlandishness
outrageousness
outspokenness
outwardness
overbearingness
overdress
overemphasis
overpass
overplus
oversensitiveness
oxalis
painfulness
painlessness
palas
palatableness
paleness
palingenesis
pallidness
paltriness
pancreas
pancreatitis
pandanus
papovavirus
pappus
papyrus
paracentesis
paraleipsis
paralepsis
paralipsis
paralysis
paramyxovirus
paraphrasis
paraphysis
parenthesis
paresis
parotitis
parsimoniousness
parthenogenesis
partialness
parvis
parvovirus
pass
passionateness
passiveness
pastiness
pastis
pastness
patchiness
paterfamilias
pathogenesis
pathos
patness
patois
patroness
paunchiness
pavis
peaceableness
peacefulness
pediculosis
peeress
peevishness
pellucidness
pelvis
pemphigus
penis
pennilessness
pennycress
pensiveness
penuriousness
pepperiness
peppiness
perceptiveness
perfectness
perfidiousness
pericarditis
perilousness
periodontitis
peripatus
periphrasis
peristalsis
peritonitis
perkiness
permissiveness
perniciousness
personableness
perspicaciousness
perspicuousness
persuasiveness
pertness
pertussis
pervasiveness
perverseness
perviousness
peskiness
petiteness
pettiness
pettishness
phallus
pharos
pharyngitis
philadelphus
phlebitis
phoniness
phosphorus
photosynthesis
phthisis
phylogenesis
physicalness
picornavirus
picturesqueness
piggishness
pigheadedness
pileus
pilus
pinkness
piousness
piss
piteousness
pithiness
pitilessness
placidness
plainness
plaintiveness
planeness
plasmapheresis
platypus
plausibleness
playfulness
pleasantness
pleasingness
plenteousness
plentifulness
plexiglass
plexus
pliantness
pluckiness
plumpness
plus
plushness
pneumococcus
pneumoconiosis
pneumonitis
poetess
pointedness
pointlessness
poliomyelitis
poliovirus
politeness
pollinosis
polyanthus
polyneuritis
polypus
pompousness
ponderousness
poorness
populousness
porousness
portcullis
portliness
positiveness
possessiveness
postmistress
pothos
powerfulness
powerlessness
poxvirus
practicableness
praiseworthiness
prankishness
precariousness
precious
preciousness
precipitateness
precipitousness
preciseness
precociousness
prematureness
premiss
preparedness
presentness
press
prestigiousness
presumptuousness
pretentiousness
prettiness
pricelessness
prickliness
pridefulness
priestess
priestliness
priggishness
primitiveness
primness
primus
princeliness
princess
prioress
prissiness
privateness
proboscis
process
proctitis
procuress
productiveness
profaneness
profitableness
profoundness
profuseness
prognosis
progress
progressiveness
prolapsus
prolepsis
promiscuousness
promptness
proneness
properness
prophetess
prophylaxis
propitiousness
proportionateness
propositus
proprietress
prosaicness
prosiness
prospectus
prostatitis
prosthesis
protectiveness
proteolysis
provocativeness
prowess
prudishness
pruritus
psittacosis
psoriasis
psychoanalysis
psychokinesis
psychoneurosis
psychosis
ptosis
pubes
pubis
puckishness
pudginess
puffiness
pugnaciousness
pulpiness
punctiliousness
puniness
pureness
purpleness
purposefulness
purposelessness
pus
pushiness
puss
putridness
pycnosis
pyelonephritis
pyknosis
pylorus
pyrosis
pythoness
pyxis
quadriceps
quaintness
quarrelsomeness
queasiness
queerness
querulousness
quickness
quietness
quietus
quirkiness
rabidness
rabies
rachis
rachitis
raciness
radius
raffishness
raggedness
rakishness
rambunctiousness
rancidness
randiness
randomness
ranginess
rankness
rapaciousness
rapidness
raptness
rareness
rashness
rationalness
raucousness
raunchiness
ravenousness
rawness
readiness
realness
reanalysis
reasonableness
rebelliousness
rebus
recentness
receptiveness
recess
recklessness
reclusiveness
reconditeness
rectus
redness
redress
reediness
reflexiveness
refractiveness
refractoriness
regress
relatedness
relentlessness
reliableness
religious
religiousness
remarkableness
remissness
remorselessness
remoteness
reovirus
repetitiousness
repetitiveness
repleteness
repulsiveness
requisiteness
reredos
resentfulness
reservedness
resoluteness
resourcefulness
respectfulness
responsibleness
responsiveness
restfulness
restiveness
restlessness
restrictiveness
retentiveness
retinitis
retrovirus
rhabdovirus
rhesus
rhinitis
rhinoceros
rhizopus
rhombus
rhonchus
ribgrass
richness
ricketiness
rictus
ridiculousness
righteousness
rightfulness
rightness
rigidness
rigorousness
ringhals
rinkhals
ripeness
riskiness
roadworthiness
robustness
rockcress
rockiness
roguishness
roominess
ropiness
rosiness
rotavirus
rottenness
rotundness
roughness
roundedness
roundness
rowdiness
ruckus
ruddiness
rudeness
ruefulness
ruggedness
rumpus
runtiness
rustiness
ruthfulness
ruthlessness
ryegrass
sacculus
sacredness
sacrilegiousness
sacrosanctness
sadness
safeness
sagaciousness
saintliness
salaciousness
saleratus
sallowness
salmonellosis
salpiglossis
salpingitis
saltiness
salubriousness
sameness
sanctimoniousness
sandglass
sandiness
saneness
sanguineness
sanitariness
sapidness
sappiness
sarcoidosis
sarcophagus
sardius
sartorius
sass
sassafras
satisfactoriness
satyriasis
sauciness
savageness
savoriness
scabbiness
scabious
scalenus
scaliness
scandalousness
scantiness
scantness
scarabaeus
scarceness
scariness
schistosomiasis
schoolmistress
schuss
scleritis
sclerosis
scoliosis
scrappiness
scratchiness
scrawniness
screwiness
scruffiness
scrupulousness
sculptress
scurrilousness
scyphus
seamstress
seasickness
seasonableness
seaworthiness
secretiveness
secureness
sedateness
seductiveness
seductress
sedulousness
seediness
seemliness
selectness
selfishness
selflessness
selfsameness
semiconsciousness
semidarkness
semigloss
sempstress
sens
senselessness
sensibleness
sensitiveness
sensualness
sensuousness
separateness
sepsis
sereneness
series
seriousness
serviceableness
severeness
sexiness
sexlessness
shabbiness
shadiness
shadowiness
shagginess
shakiness
shallowness
shamefacedness
shamefulness
shamelessness
shapelessness
shapeliness
sharpness
sheepishness
sheerness
shepherdess
shiftiness
shiftlessness
shigellosis
shininess
shirtdress
shoddiness
shortgrass
shortness
shortsightedness
showiness
shrewdness
shrewishness
shrillness
shucks
shyness
sickness
siderosis
sightedness
sightlessness
silenus
silicosis
silkiness
silliness
simpleness
simultaneousness
sinfulness
singleness
sinlessness
sinuousness
sinus
sinusitis
siriasis
siris
sis
sissiness
sisterliness
sketchiness
skewness
skillfulness
skimpiness
skinniness
skittishness
slackness
slanginess
slatternliness
slavishness
sleaziness
sleekness
sleepiness
sleeplessness
slenderness
slickness
slightness
sliminess
slimness
slipperiness
sloppiness
slothfulness
slovenliness
slowness
sluggishness
slushiness
sluttishness
slyness
smallness
smarminess
smartness
smartypants
smelliness
smokiness
smoothness
smugness
smuttiness
snappiness
snappishness
sneakiness
snobbishness
snootiness
snottiness
snowiness
snugness
soapiness
soberness
sociableness
softheartedness
softness
sogginess
solemness
solemnness
soleus
solicitousness
solidness
solidus
solitariness
solubleness
somberness
songfulness
songstress
sonorousness
sootiness
sorceress
sordidness
soreness
sorriness
sorrowfulness
sorus
sottishness
soulfulness
soundlessness
soundness
sourness
sourpuss
southernness
spaciness
spaciousness
spareness
sparseness
specialness
speciousness
speculativeness
speechlessness
speediness
spermatogenesis
sphericalness
spiciness
spikiness
spinelessness
spiritedness
spiritlessness
spitefulness
splashiness
spondylitis
sponginess
spontaneousness
spookiness
sporotrichosis
sportiness
sportiveness
spotlessness
spottiness
sprightliness
springiness
spruceness
spryness
spuriousness
spyglass
squalidness
squareness
squatness
squeakiness
squeamishness
stableness
staginess
staidness
stainless
staleness
stalwartness
standoffishness
stapes
staphylococcus
starchiness
starets
starkness
stasis
statelessness
stateliness
status
staunchness
steadfastness
steadiness
stealthiness
steaminess
steeliness
steepness
stegosaurus
stelis
stenosis
stephanotis
sterileness
sternness
stewardess
stickiness
stiffness
stillness
stimulus
stinginess
stockiness
stodginess
stolidness
stomatitis
stoniness
storminess
stoutheartedness
stoutness
strabismus
straightforwardness
straightness
strangeness
strapless
stratus
strenuousness
streptobacillus
streptocarpus
streptococcus
stress
stretchiness
strictness
strikingness
stringiness
strobilus
strophanthus
stubbiness
stubbornness
studiousness
stuffiness
stuntedness
sturdiness
stylishness
stylus
stypsis
suaveness
subclass
subconscious
subconsciousness
subgenus
subjectiveness
submissiveness
subordinateness
subspecies
substantialness
subversiveness
success
successfulness
successiveness
succinctness
succubus
succus
suddenness
suds
sugariness
suggestiveness
suitableness
sulcus
sulkiness
sullenness
sultriness
summons
sumptuousness
sunniness
superciliousness
superclass
superfluousness
supernaturalness
suppleness
sureness
surliness
surplus
surreptitiousness
susceptibleness
suspiciousness
swankiness
swarthiness
sweetness
swiftness
syllabus
syllepsis
symbiosis
symmetricalness
symphysis
synaeresis
synapsis
syneresis
synizesis
synonymousness
synopsis
synovitis
synthesis
syphilis
tabis
tacitness
tackiness
tactfulness
tactlessness
talkativeness
tallness
talus
tameness
tangibleness
tanginess
tapis
tardiness
tarsus
tartness
taskmistress
tastefulness
tastelessness
tastiness
tautness
tawdriness
tawniness
taxis
tearfulness
teargas
tediousness
teemingness
telekinesis
temperateness
tempestuousness
temporariness
temptingness
temptress
tenableness
tenaciousness
tendentiousness
tenderheartedness
tenderness
tendinitis
tendonitis
tennis
tenosynovitis
tenseness
tentativeness
tenuousness
tepidness
terminus
terribleness
terseness
testiness
testis
tetanus
tetchiness
thalamus
thallus
thankfulness
thanklessness
thermos
thesaurus
thesis
thickness
thievishness
thinness
thirstiness
thorniness
thoroughness
thoughtfulness
thoughtlessness
thriftiness
thriftlessness
thrips
throatiness
thrombophlebitis
thrombosis
thrombus
thymus
thyrotoxicosis
ticklishness
tidiness
tightfistedness
tightness
tigress
timelessness
timeliness
timidness
timorousness
tininess
tinniness
tinnitus
tipsiness
tiredness
tirelessness
tiresomeness
toastmistress
togetherness
toilsomeness
tomboyishness
tonsillitis
tonus
toothsomeness
torpidness
torridness
torticollis
tortuousness
torus
toss
touchiness
toughness
tracheitis
tractableness
traitorousness
traitress
transitiveness
transitoriness
transparentness
trashiness
treacherousness
trellis
tremulousness
trendiness
trespass
tress
trichinosis
trichomoniasis
trickiness
trimness
tripos
triteness
trolleybus
trombiculiasis
troublesomeness
trueness
truss
trustfulness
trustiness
trustingness
trustworthiness
truthfulness
tubbiness
tubeless
tuberculosis
tumidness
tumultuousness
tumulus
tunefulness
turbidness
turgidness
tweediness
typhus
tyrannosaurus
ubiquitousness
ugliness
ultimateness
umbilicus
unaffectedness
unassertiveness
unassumingness
unattainableness
unattractiveness
unawareness
unbecomingness
unboundedness
unbreakableness
unceremoniousness
uncertainness
unchangeableness
unchangingness
uncleanliness
uncleanness
uncomfortableness
uncommonness
uncommunicativeness
unconnectedness
unconscious
unconsciousness
uncouthness
unctuousness
underclass
underhandedness
underpass
undress
undutifulness
unearthliness
uneasiness
unevenness
unexpectedness
unfairness
unfaithfulness
unfavorableness
unfeelingness
unfitness
unfriendliness
ungainliness
ungodliness
ungracefulness
ungraciousness
ungratefulness
unguis
unhappiness
unhealthiness
unholiness
uniformness
uniqueness
unjustness
unkemptness
unkindness
unlawfulness
unlikeliness
unlikeness
unluckiness
unmanliness
unmercifulness
unmindfulness
unnaturalness
unobtrusiveness
unpleasantness
unpreparedness
unpretentiousness
unproductiveness
unprofitableness
unquestionableness
unreasonableness
unreliableness
unresponsiveness
unrighteousness
unruliness
unsatisfactoriness
unsavoriness
unscrupulousness
unseasonableness
unseemliness
unselfconsciousness
unselfishness
unsightliness
unskillfulness
unsociableness
unsoundness
unstableness
unsteadiness
unsuitableness
untidiness
untimeliness
untruthfulness
unusualness
unwariness
unwholesomeness
unwieldiness
unwillingness
unworldliness
unworthiness
unyieldingness
uppishness
uppityness
uprightness
urethritis
urinalysis
urus
us
usableness
usefulness
uselessness
usualness
uterus
utriculus
uveitis
uvulitis
uxoriousness
vacuousness
vaginitis
vagueness
vagus
validness
valorousness
valuableness
valuelessness
valvulitis
vapidness
variableness
variedness
vas
vasculitis
vastness
vengefulness
ventriculus
venturesomeness
venturousness
verboseness
verdigris
verticalness
vicariousness
viciousness
vileness
villainess
villainousness
villus
vindictiveness
virtuousness
virus
viscidness
viscountess
viscousness
viscus
visibleness
vitalness
vivaciousness
vividness
vociferousness
voicelessness
voluminousness
voluptuousness
vomitus
voraciousness
vulvitis
wackiness
waggishness
waitress
wakefulness
walrus
wanness
wantonness
wardress
wariness
warmheartedness
warmness
waspishness
wastefulness
watchfulness
watercress
wateriness
waterlessness
waviness
waxiness
waywardness
weakness
wealthiness
weariness
weatherglass
weeds
weepiness
weightiness
weightlessness
weirdness
wellness
wetness
whatsis
wheeziness
whereabouts
whereas
whiteness
wholeheartedness
wholeness
wholesomeness
wickedness
wideness
wilderness
wildness
wilfulness
wiliness
willfulness
willingness
windiness
windlass
windlessness
wineglass
winepress
winsomeness
wireless
wiriness
wiseness
wishfulness
wistfulness
witchgrass
withdrawnness
witlessness
witness
wittiness
wobbliness
woefulness
womanishness
womanliness
wonderfulness
woodenness
woodiness
woodsiness
woolliness
wooziness
wordiness
worldliness
worthiness
worthlessness
worthwhileness
wretchedness
wrongfulness
wrongheadedness
wrongness
wryness
wuss
xenogenesis
yellowness
yes
youngness
youthfulness
zaniness
zealousness
zestfulness
zoonosis
zymolysis
zymosis
